Date,Open,High,Low,Close,Adj Close,Volume
2011-07-15,131.309998,131.509995,129.179993,130.160004,114.216255,5255100
2011-07-18,129.580002,130.160004,127.500000,129.330002,113.487923,5836500
2011-07-19,125.730003,129.929993,125.500000,128.490005,112.750809,15297700
2011-07-20,128.000000,133.800003,127.580002,132.750000,116.488953,8578300
2011-07-21,133.520004,135.979996,133.250000,135.580002,118.972343,7671000
2011-07-22,135.029999,136.470001,134.440002,135.490005,118.893341,4925500
2011-07-25,134.169998,137.130005,133.500000,136.850006,120.086792,5856700
2011-07-26,136.610001,139.250000,136.020004,137.600006,120.744881,5464700
2011-07-27,136.789993,137.250000,134.440002,134.720001,118.217644,5250000
2011-07-28,134.970001,138.130005,134.649994,135.839996,119.200516,4429700
2011-07-29,134.100006,136.600006,133.130005,134.970001,118.437042,5340300
2011-08-01,136.919998,137.339996,133.750000,134.149994,117.717468,5880700
2011-08-02,132.080002,134.759995,131.179993,131.229996,115.155151,7594500
2011-08-03,131.350006,133.270004,130.710007,132.080002,115.901039,6499400
2011-08-04,130.839996,131.889999,126.209999,126.230003,110.767632,8193300
2011-08-05,127.750000,129.229996,122.349998,125.180000,109.846237,11167300
2011-08-08,122.080002,125.440002,112.110001,117.660004,103.247398,17378000
2011-08-09,120.510002,123.150002,111.599998,122.730003,107.696373,15913400
2011-08-10,119.580002,119.669998,110.040001,110.339996,96.824066,18592000
2011-08-11,112.940002,119.750000,112.250000,118.099998,103.633499,11842200
2011-08-12,119.820000,120.879997,115.290001,116.470001,102.203178,9607900
2011-08-15,117.570000,119.699997,116.000000,119.129997,104.537338,7257200
2011-08-16,117.599998,119.779999,115.500000,116.870003,102.554169,7413100
2011-08-17,117.360001,118.750000,116.550003,117.250000,102.887627,4828600
2011-08-18,112.150002,114.500000,112.040001,113.139999,99.281059,9284600
2011-08-19,111.870003,115.300003,111.110001,111.760002,98.070137,6829000
2011-08-22,114.169998,114.489998,105.099998,106.510002,93.463219,11286600
2011-08-23,106.019997,108.800003,103.160004,106.860001,93.770325,24482500
2011-08-24,106.900002,110.739998,106.389999,110.309998,96.797707,10169800
2011-08-25,114.510002,118.099998,108.110001,109.839996,96.385307,11939500
2011-08-26,108.629997,112.580002,107.720001,111.750000,98.061333,7355700
2011-08-29,113.650002,116.540001,112.330002,116.070000,101.852180,5177900
2011-08-30,115.330002,116.000000,113.250000,115.180000,101.376869,5298800
2011-08-31,115.400002,117.800003,114.669998,116.220001,102.292221,6488100
2011-09-01,115.550003,115.550003,111.599998,112.160004,98.718788,9855500
2011-09-02,108.580002,109.239998,105.800003,107.059998,94.229965,8380900
2011-09-06,103.669998,105.599998,103.430000,104.559998,92.029564,7749300
2011-09-07,106.000000,108.790001,105.000000,108.339996,95.356560,6526400
2011-09-08,107.129997,108.000000,104.739998,104.790001,92.232018,6508800
2011-09-09,104.379997,105.820000,102.220001,102.250000,89.996407,8613700
2011-09-12,100.790001,103.000000,99.779999,102.919998,90.586113,8769600
2011-09-13,103.410004,105.180000,101.500000,104.089996,91.615891,7119200
2011-09-14,104.910004,105.879997,103.529999,104.540001,92.011978,6602200
2011-09-15,105.169998,108.190002,105.099998,107.970001,95.030922,6354500
2011-09-16,109.070000,109.660004,105.910004,107.489998,94.608459,7999300
2011-09-19,105.320000,105.599998,103.250000,104.809998,92.249596,5821600
2011-09-20,105.000000,105.269997,102.529999,102.610001,90.313255,4978100
2011-09-21,102.809998,102.830002,97.720001,97.860001,86.132484,8586100
2011-09-22,95.959999,96.029999,91.400002,93.980003,82.717491,12381300
2011-09-23,92.839996,96.519997,92.800003,95.180000,83.773651,17489100
2011-09-26,96.190002,99.730003,95.000000,99.139999,87.259079,7038600
2011-09-27,101.199997,104.080002,98.779999,99.550003,87.619980,8583800
2011-09-28,99.980003,100.809998,96.209999,96.320000,84.777061,5676800
2011-09-29,98.650002,99.980003,97.199997,99.870003,87.901604,5949200
2011-09-30,98.279999,98.400002,94.459999,94.550003,83.219154,5780200
2011-10-03,93.739998,95.720001,89.879997,90.080002,79.284866,7745200
2011-10-04,88.320000,95.220001,84.269997,94.580002,83.245575,12000000
2011-10-05,93.870003,95.540001,90.820000,94.290001,82.990326,8455400
2011-10-06,94.000000,98.000000,91.760002,97.930000,86.194122,7604000
2011-10-07,98.070000,98.070000,92.250000,92.690002,81.582092,7636900
2011-10-10,94.919998,96.389999,93.949997,96.139999,84.618614,6123500
2011-10-11,94.559998,98.809998,94.000000,96.699997,85.111519,7065300
2011-10-12,98.199997,101.129997,96.389999,99.110001,87.232681,8237900
2011-10-13,97.870003,98.019997,94.519997,96.150002,84.627411,6571500
2011-10-14,96.790001,97.839996,94.650002,96.730003,85.137939,5557400
2011-10-17,95.510002,97.889999,95.169998,96.900002,85.287544,7227800
2011-10-18,98.190002,103.739998,96.550003,102.250000,89.996407,16777200
2011-10-19,101.550003,104.940002,100.320000,100.790001,88.711365,9959400
2011-10-20,101.690002,102.169998,98.279999,100.860001,88.772972,7351200
2011-10-21,101.739998,103.059998,100.589996,102.089996,89.855583,5854800
2011-10-24,102.650002,104.730003,102.580002,103.980003,91.519073,5616600
2011-10-25,103.050003,103.169998,100.080002,100.440002,88.403290,5150100
2011-10-26,101.900002,106.739998,101.360001,106.330002,93.587440,11751700
2011-10-27,110.330002,117.529999,110.000000,116.400002,102.450668,16477900
2011-10-28,114.339996,118.070000,114.000000,115.860001,101.975388,8249500
2011-10-31,112.790001,113.889999,109.480003,109.550003,96.421585,8071700
2011-11-01,103.489998,107.099998,102.709999,103.540001,91.131805,10225400
2011-11-02,106.449997,107.250000,104.750000,106.129997,93.411423,5602800
2011-11-03,108.029999,108.709999,102.089996,107.680000,94.775665,8295100
2011-11-04,106.330002,106.570000,103.809998,105.040001,92.452042,6074600
2011-11-07,104.949997,106.150002,103.750000,105.570000,92.918526,4696900
2011-11-08,106.410004,109.260002,106.199997,108.580002,95.567841,6138600
2011-11-09,104.989998,105.000000,98.830002,99.669998,87.725601,10596500
2011-11-10,101.870003,101.940002,98.139999,99.500000,87.575958,8536500
2011-11-11,100.889999,102.199997,100.260002,101.660004,89.477112,4770400
2011-11-14,100.519997,100.610001,98.379997,99.290001,87.391129,4826400
2011-11-15,98.300003,101.019997,98.059998,99.750000,87.796005,5664100
2011-11-16,98.870003,98.989998,95.250000,95.599998,84.143326,8889900
2011-11-17,95.989998,96.440002,91.820000,92.349998,81.282822,8994900
2011-11-18,92.470001,93.389999,91.309998,91.910004,80.895546,6228700
2011-11-21,90.180000,92.290001,88.900002,91.300003,80.358635,7802900
2011-11-22,90.709999,91.800003,88.610001,89.400002,78.686363,7087400
2011-11-23,88.980003,89.279999,87.599998,87.889999,77.357292,6608600
2011-11-25,88.059998,91.440002,87.739998,88.750000,78.114220,3675000
2011-11-28,92.720001,93.750000,89.370003,90.779999,79.900955,8730600
2011-11-29,90.349998,91.290001,88.650002,88.809998,78.469566,5877300
2011-11-30,92.400002,96.010002,91.370003,95.860001,84.698723,10871200
2011-12-01,94.580002,95.620003,93.199997,94.430000,83.435219,6036600
2011-12-02,95.529999,102.419998,95.529999,97.250000,85.926895,15122900
2011-12-05,99.559998,102.190002,99.050003,99.820000,88.197662,8527400
2011-12-06,99.639999,102.099998,99.000000,101.160004,89.381638,6401800
2011-12-07,100.269997,106.099998,99.050003,105.129997,92.889389,10620400
2011-12-08,103.680000,104.690002,99.379997,99.919998,88.286003,9218200
2011-12-09,101.120003,103.580002,100.790001,101.449997,89.637878,7014600
2011-12-12,99.339996,99.449997,97.519997,98.029999,86.616089,6133300
2011-12-13,99.190002,99.940002,93.349998,95.040001,83.974197,10105700
2011-12-14,93.779999,95.709999,92.449997,93.250000,82.392624,8376300
2011-12-15,94.739998,95.099998,91.900002,91.900002,81.199783,8163200
2011-12-16,92.709999,93.589996,89.900002,90.099998,79.609360,10053500
2011-12-19,90.620003,90.919998,86.900002,87.699997,77.488808,9545300
2011-12-20,89.820000,91.500000,88.150002,90.980003,80.386917,8610800
2011-12-21,91.040001,92.209999,89.279999,92.000000,81.288162,6422500
2011-12-22,92.120003,94.949997,91.790001,94.419998,83.426369,8280500
2011-12-23,94.800003,95.000000,92.730003,93.790001,82.869759,3919500
2011-12-27,93.500000,93.839996,91.830002,91.900002,81.199783,3672000
2011-12-28,91.660004,92.440002,90.040001,90.120003,79.627068,3917400
2011-12-29,90.589996,91.430000,90.250000,91.010002,80.413406,4290500
2011-12-30,90.529999,91.139999,90.139999,90.430000,79.900955,4182800
2012-01-03,92.970001,96.430000,92.830002,95.360001,84.256943,8645200
2012-01-04,94.730003,95.129997,93.680000,94.739998,83.709152,7406200
2012-01-05,93.949997,95.800003,92.500000,94.580002,83.567780,8131300
2012-01-06,93.800003,93.959999,92.419998,93.419998,82.542831,5940900
2012-01-09,93.489998,95.110001,92.959999,94.690002,83.664963,5018200
2012-01-10,97.360001,99.480003,97.040001,98.330002,86.881134,7682700
2012-01-11,97.940002,100.620003,97.500000,99.760002,88.144646,7223000
2012-01-12,100.559998,101.449997,98.260002,101.209999,89.425812,6858700
2012-01-13,98.000000,99.430000,97.000000,98.959999,87.437767,7615800
2012-01-17,98.620003,101.839996,96.949997,97.680000,86.306831,8041500
2012-01-18,99.000000,105.830002,97.800003,104.309998,92.164856,17960300
2012-01-19,106.250000,108.300003,104.879997,107.680000,95.142487,11480900
2012-01-20,107.320000,109.430000,106.599998,108.739998,96.079048,8439700
2012-01-23,108.489998,110.900002,107.519997,108.190002,95.593117,7091800
2012-01-24,106.790001,109.099998,106.250000,108.870003,96.193924,4543900
2012-01-25,106.230003,108.949997,105.930000,108.269997,95.663780,7927600
2012-01-26,108.610001,110.300003,108.029999,108.559998,95.920029,6909600
2012-01-27,107.769997,112.199997,107.620003,111.769997,98.756256,8403600
2012-01-30,110.370003,110.419998,108.769997,109.730003,96.953789,6356900
2012-01-31,110.690002,112.500000,109.160004,111.470001,98.491211,8028400
2012-02-01,112.610001,116.650002,111.610001,113.449997,100.240662,11333000
2012-02-02,114.339996,115.410004,112.709999,113.389999,100.187668,6624200
2012-02-03,115.610001,117.570000,115.400002,117.529999,103.845642,7454500
2012-02-06,116.389999,117.599998,116.330002,117.389999,103.721924,3421900
2012-02-07,116.769997,116.980003,115.309998,115.980003,102.476059,5727300
2012-02-08,116.610001,117.040001,114.540001,116.150002,102.626305,4958200
2012-02-09,117.190002,117.389999,115.050003,115.879997,102.387756,4769800
2012-02-10,114.519997,115.660004,113.260002,114.120003,100.832672,5849400
2012-02-13,115.860001,116.070000,113.980003,114.529999,101.194916,3990000
2012-02-14,113.660004,113.849998,111.400002,112.870003,99.728203,4870300
2012-02-15,113.279999,115.250000,112.910004,113.169998,99.993256,6111800
2012-02-16,112.449997,114.980003,111.620003,114.739998,101.380455,6372400
2012-02-17,115.459999,116.650002,114.830002,115.910004,102.414238,5182300
2012-02-21,116.220001,117.910004,115.930000,116.629997,103.050415,5320400
2012-02-22,116.220001,117.139999,114.290001,114.360001,101.044731,4508500
2012-02-23,114.620003,115.820000,113.220001,115.800003,102.317039,5609600
2012-02-24,116.320000,116.970001,115.110001,115.870003,102.378914,4877500
2012-02-27,114.519997,116.650002,113.940002,116.230003,102.696991,4370200
2012-02-28,116.000000,118.660004,115.250000,117.110001,103.787048,6448200
2012-02-29,116.510002,118.129997,115.139999,115.139999,102.041145,6650700
2012-03-01,115.970001,121.239998,115.839996,121.129997,107.349739,10485800
2012-03-02,121.410004,122.180000,119.860001,119.959999,106.312843,7044100
2012-03-05,119.599998,119.949997,117.510002,118.629997,105.134132,5612700
2012-03-06,116.120003,116.239998,113.110001,113.669998,100.738396,8161100
2012-03-07,114.660004,116.730003,114.290001,116.400002,103.157837,5595000
2012-03-08,117.730003,118.680000,116.080002,117.169998,103.840218,4784100
2012-03-09,117.620003,118.489998,116.239998,117.290001,103.946579,5000600
2012-03-12,117.699997,117.870003,116.279999,116.989998,103.680702,4060000
2012-03-13,118.400002,124.849998,118.400002,124.540001,110.371780,11884700
2012-03-14,124.519997,124.870003,119.820000,120.370003,106.676201,14837200
2012-03-15,121.730003,123.550003,120.120003,123.059998,109.060143,7245600
2012-03-16,123.099998,123.500000,121.059998,122.930000,108.944954,7425700
2012-03-19,122.930000,126.000000,122.199997,124.300003,110.159111,8020700
2012-03-20,123.489998,127.860001,123.260002,126.019997,111.683403,8247000
2012-03-21,126.680000,127.510002,124.510002,125.989998,111.656822,4820500
2012-03-22,124.790001,125.570000,124.089996,124.739998,110.549019,5028400
2012-03-23,125.860001,126.800003,124.510002,126.180000,111.825226,5160600
2012-03-26,127.260002,128.210007,126.440002,128.070007,113.500229,4444000
2012-03-27,128.589996,128.720001,126.199997,126.330002,111.958145,5447000
2012-03-28,126.099998,127.239998,124.089996,126.360001,111.984749,5187900
2012-03-29,125.660004,126.599998,122.889999,123.760002,109.680534,5538800
2012-03-30,124.690002,125.470001,122.930000,124.370003,110.221130,4651400
2012-04-02,124.139999,125.540001,123.379997,124.900002,110.690826,4084700
2012-04-03,124.320000,124.430000,121.699997,122.709999,108.749969,5594800
2012-04-04,120.820000,121.629997,119.860001,119.959999,106.312843,5633800
2012-04-05,119.449997,120.589996,117.629997,118.000000,104.575806,6103700
2012-04-09,116.059998,117.989998,115.669998,117.019997,103.707306,4043300
2012-04-10,117.279999,118.220001,114.449997,114.559998,101.527168,5770400
2012-04-11,116.370003,117.019997,115.559998,115.930000,102.741302,4177500
2012-04-12,116.570000,120.410004,116.000000,120.389999,106.693924,5514600
2012-04-13,119.989998,120.089996,114.889999,115.089996,101.996887,6368200
2012-04-16,117.120003,118.410004,114.959999,117.730003,104.336517,7137600
2012-04-17,119.370003,119.769997,116.239998,116.860001,103.565514,12894400
2012-04-18,114.760002,116.790001,114.230003,115.330002,102.209549,6637400
2012-04-19,115.099998,115.480003,112.470001,113.599998,100.676384,9240300
2012-04-20,113.910004,114.169998,112.320000,112.440002,99.648346,5369600
2012-04-23,110.519997,111.940002,110.070000,111.750000,99.036850,7047600
2012-04-24,111.559998,114.250000,111.040001,114.110001,101.128372,4701900
2012-04-25,115.110001,115.110001,112.720001,113.980003,101.013145,5080600
2012-04-26,113.430000,115.550003,113.080002,114.559998,101.527168,4587600
2012-04-27,114.230003,114.989998,113.339996,114.410004,101.394234,4008400
2012-04-30,114.190002,115.300003,113.610001,115.150002,102.050049,4240300
2012-05-01,114.839996,116.480003,114.150002,115.330002,102.209549,4308600
2012-05-02,114.099998,114.470001,112.769997,113.769997,100.827026,3956400
2012-05-03,113.980003,114.279999,110.809998,111.529999,98.841850,4854800
2012-05-04,110.779999,110.900002,108.800003,108.989998,96.590843,5500100
2012-05-07,108.529999,110.860001,108.290001,110.040001,97.521393,3267400
2012-05-08,108.989998,110.190002,107.769997,109.370003,96.927589,4065900
2012-05-09,107.300003,108.639999,106.660004,107.290001,95.084213,4777100
2012-05-10,108.559998,109.360001,106.120003,106.320000,94.224579,4694200
2012-05-11,103.419998,103.790001,101.589996,102.129997,90.511253,10631800
2012-05-14,100.860001,101.070000,99.320000,99.769997,88.419731,10075600
2012-05-15,100.139999,101.769997,99.779999,99.870003,88.508354,5656700
2012-05-16,100.550003,102.139999,98.199997,98.199997,87.028343,5797200
2012-05-17,98.570000,99.940002,97.080002,97.080002,86.035767,6375200
2012-05-18,97.529999,97.900002,95.000000,95.489998,84.626640,7184700
2012-05-21,94.800003,97.550003,94.000000,96.510002,85.530579,5314700
2012-05-22,96.879997,99.949997,96.589996,97.529999,86.434563,5839700
2012-05-23,96.750000,98.510002,95.510002,98.040001,86.886551,5469700
2012-05-24,98.320000,98.500000,95.839996,96.860001,85.840790,5177300
2012-05-25,96.540001,97.779999,96.510002,96.699997,85.699005,3096000
2012-05-29,97.010002,97.879997,95.379997,97.860001,87.141548,4528000
2012-05-30,96.680000,96.900002,94.410004,94.610001,84.247498,5713200
2012-05-31,94.900002,96.650002,93.699997,95.699997,85.218140,4833000
2012-06-01,94.070000,94.199997,92.190002,92.639999,82.493294,5384700
2012-06-04,92.760002,93.019997,90.550003,91.000000,81.032921,5332600
2012-06-05,90.959999,93.000000,90.709999,92.209999,82.110390,4682900
2012-06-06,93.040001,95.070000,92.900002,94.959999,84.559196,6399600
2012-06-07,96.639999,97.500000,93.290001,94.000000,83.704323,6068400
2012-06-08,93.629997,94.839996,92.889999,94.540001,84.185211,3366700
2012-06-11,96.010002,96.760002,92.660004,92.800003,82.635765,4941700
2012-06-12,92.910004,94.040001,92.519997,94.040001,83.739937,3668500
2012-06-13,93.320000,94.419998,92.269997,92.720001,82.564529,4694700
2012-06-14,92.940002,94.290001,92.510002,93.820000,83.544044,4461000
2012-06-15,93.680000,95.769997,92.750000,95.660004,85.182510,6186200
2012-06-18,95.239998,95.269997,93.320000,93.629997,83.374855,4081400
2012-06-19,94.300003,97.470001,94.150002,96.370003,85.814751,5295200
2012-06-20,97.010002,97.599998,95.370003,96.550003,85.975037,4941300
2012-06-21,96.800003,96.870003,93.870003,93.900002,83.615288,5577700
2012-06-22,95.320000,95.320000,93.160004,93.629997,83.374855,6720200
2012-06-25,92.360001,92.400002,90.660004,91.220001,81.228836,4211300
2012-06-26,91.489998,91.830002,90.430000,91.029999,81.059631,4248000
2012-06-27,91.190002,93.790001,91.019997,93.269997,83.054298,3576100
2012-06-28,92.089996,93.519997,91.330002,93.489998,83.250206,4413500
2012-06-29,96.010002,96.180000,94.519997,95.860001,85.360634,6245300
2012-07-02,96.559998,97.300003,95.589996,97.129997,86.491486,3515900
2012-07-03,97.129997,98.769997,96.629997,98.599998,87.800514,2251100
2012-07-05,98.209999,98.209999,95.889999,95.919998,85.414024,3736900
2012-07-06,94.639999,96.000000,94.500000,95.470001,85.013329,3312800
2012-07-09,94.839996,95.349998,93.669998,94.470001,84.122879,4121300
2012-07-10,94.860001,95.300003,93.150002,94.250000,83.926941,3668600
2012-07-11,93.879997,95.470001,93.750000,95.129997,84.710587,4516400
2012-07-12,94.339996,94.739998,93.230003,94.019997,83.722130,3187000
2012-07-13,94.919998,97.860001,94.800003,97.430000,86.758652,4592400
2012-07-16,97.730003,98.150002,95.959999,97.680000,86.981262,4503000
2012-07-17,100.239998,100.489998,97.180000,97.980003,87.248398,9502200
2012-07-18,97.349998,97.809998,96.180000,96.510002,85.939407,4443200
2012-07-19,96.599998,96.639999,94.550003,95.000000,84.594803,6164100
2012-07-20,94.470001,95.300003,94.099998,94.160004,83.846825,5543900
2012-07-23,91.940002,93.419998,91.150002,93.160004,82.956337,4761200
2012-07-24,93.379997,94.599998,93.209999,94.470001,84.122879,5301700
2012-07-25,95.059998,96.690002,94.849998,95.959999,85.449661,4578900
2012-07-26,97.440002,98.199997,96.750000,98.059998,87.319626,5077400
2012-07-27,98.410004,102.050003,98.120003,101.639999,90.507530,6397200
2012-07-30,101.150002,102.180000,100.349998,100.879997,89.830788,3659600
2012-07-31,100.260002,101.779999,100.000000,100.900002,89.848587,3664000
2012-08-01,101.269997,101.760002,99.820000,100.089996,89.127274,3092800
2012-08-02,98.500000,99.029999,96.720001,97.809998,87.097046,3980200
2012-08-03,99.349998,101.360001,99.000000,100.980003,89.919815,3283100
2012-08-06,101.250000,102.849998,100.750000,102.019997,90.845901,2768700
2012-08-07,102.379997,104.379997,102.330002,103.239998,91.932281,3845000
2012-08-08,102.500000,103.309998,102.169998,102.500000,91.273338,2351100
2012-08-09,102.410004,104.000000,102.300003,103.599998,92.252853,2850200
2012-08-10,103.370003,103.379997,102.120003,103.019997,91.736389,3121600
2012-08-13,102.550003,103.970001,102.550003,103.610001,92.261765,2008600
2012-08-14,104.150002,105.629997,102.910004,103.260002,91.950089,3148200
2012-08-15,103.349998,104.500000,103.050003,103.129997,91.834343,2452500
2012-08-16,103.260002,103.930000,102.599998,103.489998,92.154892,2417900
2012-08-17,103.449997,103.610001,102.800003,103.599998,92.252853,2509700
2012-08-20,103.320000,105.500000,103.139999,105.279999,93.748840,3860800
2012-08-21,105.690002,107.339996,104.750000,105.320000,93.784447,4459800
2012-08-22,104.769997,106.349998,103.669998,104.669998,93.205681,4202400
2012-08-23,104.589996,104.989998,103.650002,104.080002,92.680290,3583100
2012-08-24,103.559998,105.220001,102.230003,104.959999,93.463875,3527100
2012-08-27,105.120003,105.849998,104.580002,105.120003,93.606400,2466800
2012-08-28,104.459999,105.889999,104.199997,105.029999,93.937302,2611100
2012-08-29,105.360001,106.290001,105.040001,105.529999,94.384476,2266900
2012-08-30,104.739998,105.199997,103.949997,104.720001,93.660049,2823700
2012-08-31,105.410004,106.580002,105.309998,105.720001,94.554420,3264100
2012-09-04,105.550003,107.250000,105.540001,106.410004,95.171532,3249200
2012-09-05,106.900002,110.000000,106.790001,109.940002,98.328712,6371600
2012-09-06,110.610001,113.779999,110.010002,113.540001,101.548492,6521500
2012-09-07,113.800003,116.750000,113.550003,116.330002,104.043854,6137100
2012-09-10,116.059998,116.250000,114.540001,114.680000,102.568115,4225100
2012-09-11,115.230003,117.760002,115.019997,116.690002,104.365845,3898500
2012-09-12,117.400002,118.459999,116.690002,118.239998,105.752121,4233700
2012-09-13,117.989998,121.050003,117.680000,120.669998,107.925491,5261600
2012-09-14,121.260002,122.599998,120.480003,121.360001,108.542610,6187700
2012-09-17,120.320000,121.110001,119.510002,119.900002,107.236816,3598300
2012-09-18,119.430000,120.360001,118.750000,119.879997,107.218918,3033300
2012-09-19,120.370003,120.370003,119.019997,119.019997,106.449738,4818300
2012-09-20,117.639999,117.820000,116.239998,117.629997,105.206558,4448100
2012-09-21,118.360001,118.379997,116.559998,116.720001,104.392662,8188700
2012-09-24,116.339996,117.430000,114.900002,116.599998,104.285324,3697500
2012-09-25,117.129997,117.650002,113.500000,113.500000,101.512749,4547700
2012-09-26,113.220001,113.639999,111.900002,113.080002,101.137085,5185100
2012-09-27,113.739998,115.860001,113.720001,115.230003,103.060028,3898900
2012-09-28,115.010002,115.010002,113.230003,113.680000,101.673729,3653700
2012-10-01,116.669998,119.019997,116.400002,116.860001,104.517891,5338600
2012-10-02,117.550003,118.239998,117.089996,117.250000,104.866669,3681300
2012-10-03,117.620003,118.169998,116.220001,117.910004,105.456993,3036400
2012-10-04,118.660004,120.360001,117.930000,119.900002,107.236816,3743200
2012-10-05,120.830002,121.400002,118.580002,119.309998,106.709129,3938300
2012-10-08,118.279999,119.720001,118.150002,119.459999,106.843269,2140400
2012-10-09,119.389999,120.739998,119.019997,119.629997,106.995316,3260600
2012-10-10,119.500000,120.250000,119.059998,120.080002,107.397797,2829600
2012-10-11,120.949997,122.940002,120.750000,121.989998,109.106064,4707200
2012-10-12,121.620003,122.279999,119.889999,120.199997,107.505127,4054900
2012-10-15,121.699997,124.610001,120.750000,124.500000,111.350983,6412000
2012-10-16,124.230003,125.970001,122.349998,123.220001,110.206169,10115900
2012-10-17,123.320000,125.050003,123.050003,124.919998,111.726616,6712400
2012-10-18,123.800003,126.480003,123.190002,125.150002,111.932350,5375100
2012-10-19,124.459999,125.169998,123.019997,123.620003,110.563942,5876400
2012-10-22,122.019997,124.360001,121.919998,122.769997,109.803696,3643000
2012-10-23,120.470001,121.660004,118.120003,119.000000,106.431862,5818500
2012-10-24,119.830002,121.349998,119.769997,119.769997,107.120529,3662000
2012-10-25,120.830002,122.190002,118.650002,119.720001,107.075829,4128800
2012-10-26,119.239998,120.379997,118.379997,119.440002,106.825386,3960900
2012-10-31,119.730003,122.599998,119.660004,122.389999,109.463837,3679700
2012-11-01,122.820000,124.879997,122.360001,124.849998,111.664024,3336200
2012-11-02,125.349998,125.889999,123.059998,123.250000,110.232994,3188800
2012-11-05,123.190002,124.459999,122.110001,124.080002,110.975349,2568700
2012-11-06,124.330002,126.730003,124.300003,126.250000,112.916138,3986000
2012-11-07,122.800003,123.120003,117.970001,117.980003,105.519600,7075800
2012-11-08,119.209999,119.839996,115.260002,115.269997,103.095810,6252100
2012-11-09,114.709999,117.849998,113.839996,116.150002,103.882889,4823100
2012-11-12,116.790001,117.839996,116.300003,117.239998,104.857742,2453600
2012-11-13,115.889999,118.349998,115.080002,116.470001,104.169075,3156600
2012-11-14,116.650002,117.449997,113.879997,114.239998,102.174583,3885700
2012-11-15,114.510002,116.360001,113.910004,115.440002,103.247856,3702900
2012-11-16,115.529999,116.570000,114.230003,115.839996,103.605598,4515900
2012-11-19,117.199997,119.190002,117.190002,118.300003,105.805786,3868600
2012-11-20,117.930000,118.750000,117.370003,118.089996,105.617989,3304000
2012-11-21,118.180000,118.230003,116.830002,117.699997,105.269173,2075200
2012-11-23,118.669998,120.309998,118.269997,120.309998,107.603493,1977500
2012-11-26,119.160004,120.949997,118.500000,120.940002,108.166985,3371000
2012-11-27,120.500000,121.339996,118.379997,118.410004,105.904160,3875200
2012-11-28,117.250000,119.330002,116.570000,119.330002,107.179611,3811200
2012-11-29,120.000000,120.449997,118.519997,118.730003,106.640678,2980800
2012-11-30,117.959999,119.440002,117.690002,117.790001,105.796379,4264300
2012-12-03,118.419998,119.639999,118.070000,118.400002,106.344299,3613900
2012-12-04,118.120003,118.389999,116.199997,116.580002,104.709579,3591600
2012-12-05,117.019997,117.900002,116.000000,117.129997,105.203583,3283000
2012-12-06,117.220001,117.480003,116.199997,117.199997,105.266457,2330900
2012-12-07,117.769997,118.000000,116.139999,116.570000,104.700615,3960500
2012-12-10,116.610001,117.169998,115.620003,117.010002,105.095818,3331900
2012-12-11,117.559998,119.800003,117.040001,118.860001,106.757454,5696500
2012-12-12,119.290001,119.980003,118.080002,118.089996,106.065865,5372400
2012-12-13,117.809998,119.160004,117.589996,118.500000,106.434128,3329100
2012-12-14,118.449997,120.070000,118.300003,119.360001,107.206535,3717200
2012-12-17,120.190002,123.489998,120.029999,123.489998,110.916008,5476700
2012-12-18,124.820000,128.000000,124.489998,127.769997,114.760216,8040300
2012-12-19,128.669998,129.300003,126.809998,127.250000,114.293175,5525400
2012-12-20,127.349998,129.720001,126.620003,129.720001,116.511673,4402500
2012-12-21,126.629997,128.949997,125.629997,128.440002,115.361984,6393300
2012-12-24,127.870003,128.500000,127.400002,127.540001,114.553635,1359300
2012-12-26,128.160004,129.300003,127.110001,127.160004,114.212349,2210100
2012-12-27,127.550003,128.300003,124.570000,126.669998,113.772217,3263500
2012-12-28,125.730003,126.620003,125.339996,125.519997,112.739311,1859200
2012-12-31,125.419998,127.680000,124.790001,127.559998,114.571571,3623000
2013-01-02,131.300003,131.660004,129.619995,131.660004,118.254135,4449000
2013-01-03,131.699997,131.779999,130.070007,130.940002,117.607460,4584600
2013-01-04,130.929993,134.639999,130.320007,134.509995,120.813934,5234600
2013-01-07,134.119995,134.509995,132.880005,134.259995,120.589355,3556900
2013-01-08,133.710007,133.949997,132.699997,133.050003,119.502602,2760200
2013-01-09,133.399994,134.429993,133.270004,134.320007,120.643265,3666500
2013-01-10,135.070007,138.149994,134.130005,137.369995,123.382706,5960700
2013-01-11,137.020004,137.169998,136.130005,137.130005,123.167183,3211700
2013-01-14,137.190002,137.320007,135.660004,136.130005,122.268974,2855800
2013-01-15,135.550003,137.259995,135.119995,135.589996,121.783974,4322800
2013-01-16,138.940002,141.580002,137.899994,141.089996,126.723938,10650800
2013-01-17,140.889999,141.949997,139.619995,141.009995,126.652077,6596000
2013-01-18,141.350006,144.809998,141.240005,144.449997,129.741837,7349000
2013-01-22,144.009995,146.279999,143.339996,145.949997,131.089111,5158400
2013-01-23,145.779999,145.940002,144.809998,145.559998,130.738831,3948700
2013-01-24,145.000000,146.740005,144.059998,144.960007,130.199905,4638200
2013-01-25,144.179993,145.270004,143.300003,144.460007,129.750854,4639400
2013-01-28,144.429993,145.250000,143.690002,144.149994,129.472382,3045600
2013-01-29,144.100006,147.500000,143.839996,147.100006,132.121994,4519800
2013-01-30,146.809998,147.419998,145.910004,147.149994,132.166885,4083100
